[SWEEP]
Header=*FR,*THD,*R&B
Unit=dB,%,%

[FR]
Oactaves,12
Harmonic Ranges,,
Range,Start Freq,End Freq,Upper Limit,Lower Limit
Range 1,100,1570,12,-90
Range 2,1570,1750,-57,-110
Range 3,1750,3620,0,-110
Range 4,3620,3690,-65,-110
Range 5,3690,6227,0,-110
Range 6,6227,6229,-45,-110
Range 7,6229,6550,0,-110
Range 8,6550,6800,-52,-110
Range 9,6800,6926,-55,-110
Range 10,6926,17000,0,-110
Hz,dBFS(rms),Upper Limit,Lower Limit
4634.77,-77.82,0,-110
4640.63,-77.6,0,-110
4646.48,-77.03,0,-110
4652.34,-78.14,0,-110
4658.2,-76.68,0,-110
4664.06,-74.99,0,-110
4669.92,-75.67,0,-110
4675.78,-75.67,0,-110
4681.64,-74.41,0,-110
4687.5,-75.04,0,-110
4693.36,-76.07,0,-110
4699.22,-75.7,0,-110
4705.08,-75.08,0,-110
4710.94,-76.22,0,-110
4716.8,-75.13,0,-110
4722.66,-75.21,0,-110
4728.52,-76.03,0,-110
4734.38,-77.91,0,-110
4740.23,-76.89,0,-110
4746.09,-77.2,0,-110
4751.95,-76.65,0,-110
4757.81,-76.73,0,-110
4763.67,-77.7,0,-110
4769.53,-77.62,0,-110
4775.39,-77.68,0,-110
4781.25,-77.89,0,-110
4787.11,-78.98,0,-110
4792.97,-77.82,0,-110
4798.83,-76.55,0,-110
4804.69,-76.85,0,-110
4810.55,-76.18,0,-110
4816.41,-75.2,0,-110
4822.27,-73.76,0,-110
4828.13,-71.21,0,-110
4833.98,-62.69,0,-110
4839.84,-45.37,0,-110
4845.7,-43.07,0,-110
4851.56,-53.05,0,-110
4857.42,-70.42,0,-110
4863.28,-74.31,0,-110
4869.14,-74.79,0,-110
4875,-74.39,0,-110
